Time_sec,Chi_0.4_Underdamped,Chi_1.0_Critical,Chi_2.0_Overdamped
1.4028056112224447,0.004983135123136799,0.00020849127461506912,0.004330561593324292
1.4128256513026052,0.004787203803776373,0.00019716814471314292,0.0042581200010910515
1.4228456913827654,0.004582397498610086,0.00018645059349801566,0.004186890211108434
1.4328657314629258,0.004369943557834408,0.0001763068766122882,0.004116851952360172
1.442885771543086,0.004151038597904285,0.00016670686897636008,0.004047985292923364
1.4529058116232465,0.003926845387125046,0.0001576219853680025,0.0039802706342961175
1.4629258517034067,0.0036984900150180177,0.00014902510466523823,0.003913688705820093
1.4729458917835672,0.003467059342459278,0.00014089049760116328,0.0038482205591963297
1.4829659318637274,0.0032335987286537067,0.0001331937578841933,0.003783847563092835
1.4929859719438878,0.002999110030129899,0.000125911736542,0.00372055139784235
1.503006012024048,0.002764549866127103,0.00011902247935219167,0.0036583140502288373
1.5130260521042083,0.0025308281439920624,0.00011250516722748755,0.0035971178083611588
1.5230460921843687,0.0022988068375128286,0.00010634005942778843,0.0035369452566325157
1.533066132264529,0.0020692990104861906,0.00010050843947611635,0.003477779270764217
1.5430861723446894,0.0018430680772463634,9.49925636598848e-05,0.0034196030129323377
1.5531062124248496,0.001620827291373238,8.977561200336063e-05,0.003362399926975906
1.56312625250501,0.0014032394533478503,8.484164160147903e-05,0.003306153733685248
1.5731462925851702,0.001190916827530525,8.017554220938471e-05,0.003250848426169156
1.5831663326653307,0.0009844212585006468,7.576299398615861e-05,0.003196468265299539
1.593186372745491,0.0007842644765161856,7.159042729519517e-05,0.003142997775232288
1.6032064128256511,0.0005909085816231858,6.764498446756909e-05,0.0030904217390030652
1.6132264529058116,0.00040476669576949115,6.391448343850712e-05,0.003038725194196762
1.6232464929859718,0.00022620377215056114,6.03873831707396e-05,0.0029878934286894088
1.6332665330661322,5.553755093678705e-05,5.7052750782056284e-05,0.0029379119764612965
1.6432865731462925,-0.00010696034950088813,5.390023029782682e-05,0.0028887666134801604
1.653306613226453,-0.00026106321673939213,5.092001295256984e-05,0.0028404433536532003
1.6633266533066131,-0.0004065879146457279,4.810280896787423e-05,0.002792928444846849
1.6733466933867736,-0.0005433934506412401,4.543982073707237e-05,0.0027462083649730904
1.6833667334669338,-0.000671379450487309,4.292271735007011e-05,0.0027002698181412673
1.6933867735470942,-0.0007904845510288259,4.054361039462239e-05,0.0026550997308742532
1.7034068136272544,-0.0009006847211360327,3.8295030973131075e-05,0.0026106852483879167
1.7134268537074147,-0.0010019915208598561,3.616990787672367e-05,0.0025670137309328346
1.723446893787575,-0.001094450308562638,3.416154686095314e-05,0.002524072750197185
1.7334669338677353,-0.0011781384055077448,3.226361096994328e-05,0.002481850085769828
1.7434869739478958,-0.0012531632270901113,3.0470101858191567e-05,0.0024403337216625403
1.753507014028056,-0.0013196603895676297,2.877534206153632e-05,0.0023995118428904367
1.7635270541082164,-0.0013777918008128138,2.7173958170997015e-05,0.0023593728321095785
1.7735470941883766,-0.001427743743247418,2.566086486531504e-05,0.0023199052663108503
1.783567134268537,-0.0014697249567520343,2.423124976004682e-05,0.002281097913569115
1.7935871743486973,-0.0015039647289599222,2.288055903301203e-05,0.0022429397298467765
1.8036072144288577,-0.0015307109999519858,2.160448378776217e-05,0.002205419855850787
1.813627254509018,-0.0015502284879694336,2.039894711852386e-05,0.002168527613942251
1.8236472945891782,-0.001562796842354436,1.9260091841782143e-05,0.0021322525050977105
1.8336673346693386,-0.0015687088295188772,1.8184268861310366e-05,0.00209658420592127
1.8436873747494988,-0.0015682685573287366,1.716802613501985e-05,0.0020615125657067026
1.8537074148296593,-0.0015617897428785899,1.6208098213504764e-05,0.0020270276035486917
1.8637274549098195,-0.0015495940282186855,1.530139632159405e-05,0.001993119505502413
1.87374749498998,-0.0015320093481876495,1.4444998955592545e-05,0.001959778621790612
1.8837675350701402,-0.0015093683540985537,1.3636142970207845e-05,0.0019269954640574174
1.8937875751503006,-0.001482006896626135,1.2872215130411178e-05,0.0018947607026680792
1.9038076152304608,-0.0014502625708497743,1.2150744104678718e-05,0.0018630651640538904
1.9138276553106213,-0.0014144733260215122,1.1469392877202928e-05,0.0018318998281015083
1.9238476953907815,-0.0013749761422520786,1.0825951557755165e-05,0.0018012558255859625
1.9338677354709417,-0.0013321057759415904,1.0218330568922217e-05,0.0017711244356465896
1.9438877755511021,-0.0012861935754262346,9.644554191433959e-06,0.001741497083305197
1.9539078156312624,-0.0012375663679686196,9.102754449247335e-06,0.0017123653370257478
1.9639278557114228,-0.0011865454188884174,8.591165316955578e-06,0.0016837209063148542
1.973947895791583,-0.0011334454633120225,8.108117232954853e-06,0.0016555556393624236
1.9839679358717435,-0.001078573810715797,7.65203190262142e-06,0.001627861520721763
1.9939879759519037,-0.0010222295221476612,7.221417376536166e-06,0.0016006306690284937
2.004008016032064,-0.0009647026597365184,6.814863389539502e-06,0.001573855334757623
2.0140280561122244,-0.0009062736078389413,6.431036947110572e-06,0.0015475278980181363
