Time_sec,Neural_Amp_OpenLoop,Neural_Amp_ClosedLoop,Bio_Gamma,Artificial_Gamma_u,Total_System_Chi
4.94,0.003346106346141458,-0.0007662153414078368,1.0,10.309733552923248,0.8999999999999995
4.95,0.004195580028564008,-0.0006360453725654336,1.0,10.309733552923248,0.8999999999999995
4.96,0.00504694099030055,-0.0004911407716974508,1.0,10.309733552923248,0.8999999999999995
4.97,0.0058180015102994405,-0.00041254785676112665,1.0,10.309733552923248,0.8999999999999995
4.98,0.006548865941869523,-0.000350731851342657,1.0,10.309733552923248,0.8999999999999995
4.99,0.00720278693000586,-0.00033830335024986923,1.0,10.309733552923248,0.8999999999999995
5.0,0.007752593258678818,-0.00039508489796970296,0.1,10.309733552923248,0.8283802756086465
5.01,0.008317552646981401,-0.00039803592443602386,0.1,10.399733552923248,0.8355422480477818
5.0200000000000005,0.008944581526234811,-0.0003036324957867184,0.1,10.48073355292325,0.8419880232430036
5.03,0.00946574320543912,-0.0002880161481313702,0.1,10.55363355292325,0.8477892209187032
5.04,0.009977162928478759,-0.0002447882508034686,0.1,10.619243552923251,0.853010298826833
5.05,0.010416150842879546,-0.00023778532589115094,0.1,10.678292552923251,0.8577092689441497
5.0600000000000005,0.01078922218489718,-0.0002549584487032256,0.1,10.731436652923252,0.8619383420497347
5.07,0.011089706617456696,-0.00029887642234615436,0.1,10.779266342923252,0.8657445078447612
5.08,0.011302910620204287,-0.00038001715907911416,0.1,10.822313063923252,0.869170057060285
5.09,0.011473705397785455,-0.00044833768593228736,0.1,10.861055112823252,0.8722530513542565
5.1000000000000005,0.011557485501452176,-0.0005489232798702344,0.1,10.895922956833251,0.8750277462188308
5.11,0.011609077542395959,-0.0006227270910313608,0.1,10.927304016442251,0.8775249715969478
5.12,0.011612275284704333,-0.0006884249646409808,0.1,10.955546970090351,0.8797724744372529
5.13,0.011557679001624447,-0.0007560724889763307,0.1,10.980965628373642,0.8817952269935276
5.14,0.011412131243909237,-0.0008586018673640742,0.1,11.003842420828605,0.8836157042941749
5.15,0.011192837179123047,-0.000975174377471647,0.1,11.024431534038069,0.8852541338647574
5.16,0.010967344419659431,-0.0010371378619609465,0.1,11.042961735926587,0.8867287204782817
5.17,0.010723825672035484,-0.0010630461297764632,0.1,11.059638917626254,0.8880558484304535
5.18,0.010389336714099539,-0.0011307402640974742,0.1,11.074648381155955,0.8892502635874081
5.19,0.010019133403049841,-0.001181430073553411,0.1,11.088156898332684,0.8903252372286673
5.2,0.009647315698227845,-0.0011842090097484979,0.1,11.100314563791741,0.8912927135058005
5.21,0.009154313471265031,-0.001265471586554118,0.1,11.111256462704892,0.8921634421552205
5.22,0.008652832475138199,-0.00130545171376871,0.1,11.121104171726728,0.8929470979396984
5.23,0.008084561758668795,-0.0013689195570020724,0.1,11.12996710984638,0.8936523881457284
5.24,0.007513472675819824,-0.0013913207084874269,0.1,11.137943754154067,0.8942871493311556
5.25,0.006875129723031082,-0.0014438730668264173,0.1,11.145122734030986,0.89485843439804
5.26,0.006120039083932907,-0.0015750563751628936,0.1,11.151583815920214,0.8953725909582361
5.2700000000000005,0.005260165467708623,-0.0017666309038957648,0.1,11.157398789620517,0.8958353318624124
5.28,0.00438278967153341,-0.0019272504713514793,0.1,11.16263226595079,0.8962517986761711
5.29,0.0035019748161479606,-0.002049177877209461,0.1,11.167342394648037,0.896626618808554
5.3,0.002562999701939493,-0.0021944881373895638,0.1,11.171581510475558,0.8969639569276986
5.3100000000000005,0.0016467748685288016,-0.0022828209744167314,0.1,11.175396714720328,0.8972675612349288
5.32,0.0006418890502420586,-0.0024352546877084327,0.1,11.17883039854062,0.8975408051114359
5.33,-0.00036782994855687526,-0.002564180940104124,0.1,11.181920713978885,0.8977867246002923
5.34,-0.0014356379039134814,-0.002728986078511402,0.1,11.184701997873322,0.8980080521402631
5.3500000000000005,-0.002529302185434905,-0.002897007523029054,0.1,11.187205153378315,0.8982072469262368
5.36,-0.003609517584316565,-0.0030322533963025636,0.1,11.189457993332809,0.898386522233613
5.37,-0.004717423631809149,-0.0031832778130174324,0.1,11.191485549291853,0.8985478700102517
5.38,-0.005824825908450409,-0.0033239072737751276,0.1,11.193310349654993,0.8986930830092266
5.39,-0.006857810651385658,-0.0033852158030962427,0.1,11.19495266998182,0.8988237747083039
5.4,-0.007891533451779427,-0.003455078954014288,0.1,11.196430758275964,0.8989413972374736
5.41,-0.008851283398454736,-0.003461624422504659,0.1,11.197761037740694,0.8990472575137263
5.42,-0.009831615471682379,-0.003510249718519239,0.1,11.19895828925895,0.8991425317623537
5.43,-0.010745663341809375,-0.0035130322193446255,0.1,11.20003581562538,0.8992282785861182
5.44,-0.011544296554548972,-0.003429552943262031,0.1,11.201005589355168,0.8993054507275065
5.45,-0.01242013830304929,-0.003465551286116894,0.1,11.201878385711977,0.8993749056547558
5.46,-0.013285916231911466,-0.003523644171951686,0.1,11.202663902433105,0.8994374150892803
5.47,-0.014069524081559762,-0.003532406207482974,0.1,11.203370867482121,0.8994936735803524
5.48,-0.01480695633794192,-0.00353638467045397,0.1,11.204007136026235,0.8995443062223171
5.49,-0.015466638347823256,-0.003507395004152935,0.1,11.204579777715937,0.8995898756000854
5.5,-0.01609480009426741,-0.0034980352660804693,0.1,11.205095155236668,0.8996308880400767
5.51,-0.016654464465653458,-0.00347159451964101,0.1,11.205558995005326,0.8996677992360691
5.5200000000000005,-0.017155603844122524,-0.0034422217137170764,0.1,11.205976450797118,0.8997010193124622
5.53,-0.01753012537084881,-0.003344191450957391,0.1,11.206352161009733,0.8997309173812159
5.54,-0.0178223451728786,-0.0032313217855783746,0.1,11.206690300201085,0.8997578256430944
5.55,-0.01802703282346021,-0.0031015774070072806,0.1,11.206994625473303,0.899782043078785
5.5600000000000005,-0.01818094176170016,-0.00299485288520403,0.1,11.2072685182183,0.8998038387709065
5.57,-0.018287301621074604,-0.002912753360652562,0.1,11.207515021688796,0.899823454893816
5.58,-0.01834298765695529,-0.002850066254348794,0.1,11.207736874812241,0.8998411094044343
5.59,-0.018306480186997896,-0.0027634935485484208,0.1,11.207936542623342,0.8998569984639908
5.6000000000000005,-0.018218787361582653,-0.0026968499737605885,0.1,11.208116243653333,0.8998712986175917
5.61,-0.01804476859657745,-0.002612607159869099,0.1,11.208277974580325,0.8998841687558325
5.62,-0.01769591591938201,-0.0024238066805864667,0.1,11.208423532414617,0.8998957518802492
5.63,-0.01723399518383649,-0.0022032317660604156,0.1,11.208554534465481,0.8999061766922243
5.64,-0.016720800459749007,-0.0020152041123292093,0.1,11.208672436311259,0.8999155590230019
5.65,-0.016082047159954503,-0.0017804236865087615,0.1,11.208778547972459,0.8999240031207018
5.66,-0.015400847004739506,-0.0015855692210050131,0.1,11.208874048467539,0.8999316028086316
5.67,-0.014761434169487225,-0.0015083974194353273,0.1,11.20895999891311,0.8999384425277684
5.68,-0.014114789256357842,-0.0014844024069542443,0.1,11.209037354314125,0.8999445982749916
5.69,-0.013506607629726882,-0.0015508004263429412,0.1,11.209106974175038,0.8999501384474924
5.7,-0.012863287909282163,-0.001621142740603496,0.1,11.209169632049859,0.8999551246027431
5.71,-0.012168908364413637,-0.0016762089495832564,0.1,11.209226024137198,0.8999596121424688
5.72,-0.011343360408856269,-0.001634608295274741,0.1,11.209276777015804,0.8999636509282218
5.73,-0.010457509840640493,-0.001574912849526953,0.1,11.209322454606548,0.8999672858353996
5.74,-0.009542215555374328,-0.0015267060984942285,0.1,11.209363564438219,0.8999705572518596
5.75,-0.008548695128277668,-0.0014364537688836192,0.1,11.209400563286723,0.8999735015266737
5.76,-0.0076329760914338515,-0.001461294340074122,0.1,11.209433862250377,0.8999761513740064
5.7700000000000005,-0.00667625826395128,-0.001465775889124881,0.1,11.209463831317665,0.8999785362366057
5.78,-0.005655597083423962,-0.0014254206868370156,0.1,11.209490803478223,0.8999806826129452
5.79,-0.004687558474020023,-0.0014579314392121324,0.1,11.209515078422726,0.8999826143516506
5.8,-0.0036447944619669216,-0.001423821991262586,0.1,11.20953692587278,0.8999843529164856
5.8100000000000005,-0.002571759321765994,-0.001371024326339691,0.1,11.209556588577827,0.899985917624837
5.82,-0.0015104087135520499,-0.0013395496611569456,0.1,11.209574285012371,0.8999873258623534
5.83,-0.0004125175080463188,-0.0012747072282290987,0.1,11.209590211803459,0.899988593276118
5.84,0.0007994390029893025,-0.00109863123272519,0.1,11.209604545915438,0.8999897339485061
5.8500000000000005,0.0020161208115858902,-0.0009290382237152981,0.1,11.20961744661622,0.8999907605536556
5.86,0.003236037641754836,-0.0007625468297198073,0.1,11.209629057246923,0.89999168449829
5.87,0.0044189911455761385,-0.0006348426429534333,0.1,11.209639506814556,0.899992516048461
5.88,0.00554082399963688,-0.0005615673115316098,0.1,11.209648911425425,0.8999932644436148
5.89,0.006681177515297781,-0.00045284539932343934,0.1,11.209657375575208,0.8999939379992533
5.9,0.007751210254543801,-0.0003974360004773067,0.1,11.209664993310014,0.899994544199328
5.91,0.008793150721374739,-0.0003431458965135711,0.1,11.209671849271338,0.8999950897793952
5.92,0.009775452407776941,-0.00031752401514273734,0.1,11.209678019636529,0.8999955808014557
5.93,0.010742128844537487,-0.00026959736162614407,0.1,11.209683572965202,0.8999960227213102
5.94,0.011682113485277174,-0.00020934363037768263,0.1,11.209688570961008,0.8999964204491792
5.95,0.012626916003121689,-0.00010320095845695585,0.1,11.209693069157233,0.8999967784042612
5.96,0.013495423832202983,-3.41561001321449e-05,0.1,11.209697117533835,0.8999971005638352
5.97,0.014296291608910976,1.3721087439030035e-05,0.1,11.209700761072778,0.8999973905074516
5.98,0.014990980835020122,7.191152322000213e-06,0.1,11.209704040257826,0.8999976514567065
5.99,0.015603578688728968,-2.084331880180491e-05,0.1,11.209706991524369,0.8999978863110358
6.0,0.01617282850967674,-2.6759861863614946e-05,0.1,11.209709647664258,0.8999980976799323
6.01,0.016715510743860962,5.947813589917526e-06,0.1,11.209712038190158,0.8999982879119391
6.0200000000000005,0.017145551838240493,-1.1175402804182083e-05,0.1,11.209714189663469,0.8999984591207453
6.03,0.017550955261978207,1.7162382694692914e-05,0.1,11.209716125989448,0.8999986132086708
6.04,0.017954446781113652,0.00011000938317254949,0.1,11.20971786868283,0.8999987518878039
6.05,0.018307325239103146,0.0002125930939148479,0.1,11.209719437106873,0.8999988766990235
6.0600000000000005,0.01868141618616174,0.00039657538006973234,0.1,11.209720848688512,0.8999989890291212
6.07,0.018942692307354292,0.0005194947041103312,0.1,11.209722119111987,0.8999990901262092
6.08,0.01906669166551402,0.0005642285747130284,0.1,11.209723262493114,0.8999991811135882
6.09,0.019026358730279906,0.0005127396703107309,0.1,11.209724291536128,0.8999992630022294
6.1000000000000005,0.018985755290011053,0.0005398520200056989,0.1,11.20972521767484,0.8999993367020064
6.11,0.018902957978412856,0.0005944850696927915,0.1,11.209726051199683,0.8999994030318058
6.12,0.018742838343677792,0.0006378131041874047,0.1,11.20972680137204,0.8999994627286253
6.13,0.018522883499971186,0.0006877213021676681,0.1,11.209727476527162,0.8999995164557627
6.140000000000001,0.018173748745738495,0.0006729955514234987,0.1,11.209728084166771,0.8999995648101865
6.15,0.017875503640998786,0.0007795659621657226,0.1,11.20972863104242,0.8999996083291679
6.16,0.01751344818069982,0.0008774670041657961,0.1,11.209729123230504,0.8999996474962512
6.17,0.017088084193494404,0.0009663013419209641,0.1,11.20972956619978,0.899999682746626
6.18,0.01663197284908621,0.0010775622823640742,0.1,11.209729964872128,0.8999997144719635
6.19,0.016134707680637204,0.0011960363266965296,0.1,11.209730323677242,0.8999997430247673
6.2,0.015585436705796561,0.0013075837147852746,0.1,11.209730646601843,0.8999997687222905
6.21,0.01493566244127672,0.0013618295370469097,0.1,11.209730937233983,0.8999997918500614
6.22,0.014251147736972756,0.0014281374329640246,0.1,11.20973119880291,0.8999998126650551
6.23,0.013605157496026686,0.0015754092481594898,0.1,11.209731434214945,0.8999998313985497
6.24,0.012973373238709193,0.0017670765521541167,0.1,11.209731646085775,0.8999998482586946
6.25,0.012370663272335491,0.0020097499907736744,0.1,11.209731836769523,0.8999998634328251
6.26,0.011694157811035789,0.002191482755066657,0.1,11.209732008384895,0.8999998770895425
6.2700000000000005,0.010922681929624924,0.0022945301623153243,0.1,11.209732162838732,0.8999998893805884
6.28,0.010102567158232758,0.002370575395659823,0.1,11.209732301847184,0.8999999004425295
6.29,0.009246175410711542,0.0024314477056607926,0.1,11.209732426954792,0.8999999103982766
6.3,0.008408847193450673,0.0025305461253428297,0.1,11.209732539551638,0.8999999193584489
6.3100000000000005,0.007454536274813896,0.0025238233515514044,0.1,11.209732640888799,0.8999999274226039
6.32,0.006548227853458393,0.0025843747662577855,0.1,11.209732732092245,0.8999999346803437
6.33,0.005609073978218564,0.0026199748801898734,0.1,11.209732814175347,0.8999999412123093
6.34,0.00462737146686802,0.0026198614165877233,0.1,11.209732888050137,0.8999999470910783
6.3500000000000005,0.003577777308947867,0.0025588127683460094,0.1,11.209732954537449,0.8999999523819705
6.36,0.0024323654129225426,0.002411823937732018,0.1,11.20973301437603,0.8999999571437735
6.37,0.001319654864237564,0.002313096181438481,0.1,11.209733068230753,0.8999999614293961
6.38,0.00020651313587829122,0.0022200684315522826,0.1,11.209733116700002,0.8999999652864565
6.390000000000001,-0.0009708287769215739,0.002064299348091105,0.1,11.209733160322328,0.8999999687578109
6.4,-0.0022079146080240565,0.0018532438666012062,0.1,11.20973319958242,0.8999999718820297
6.41,-0.0034518360907669094,0.0016419526485521377,0.1,11.209733234916504,0.8999999746938268
6.42,-0.004597435273093241,0.001531526810710274,0.1,11.20973326671718,0.8999999772244441
6.43,-0.0057367184768434085,0.001414564047548738,0.1,11.209733295337788,0.8999999795019997
6.44,-0.0069273718882749856,0.001230087838310128,0.1,11.209733321096335,0.8999999815517998
6.45,-0.008101773631468828,0.001049332051078657,0.1,11.209733344279027,0.8999999833966198
6.46,-0.00925665263113095,0.0008712404860459358,0.1,11.20973336514345,0.8999999850569579
6.47,-0.010508677284121462,0.0005750067504763954,0.1,11.20973338392143,0.899999986551262
6.48,-0.011720678060755677,0.0003072914816551111,0.1,11.209733400821612,0.8999999878961358
6.49,-0.012896742180814817,5.709423139718878e-05,0.1,11.209733416031776,0.8999999891065222
6.5,-0.013985905621158234,-0.00013022145755838967,0.1,11.209733429720924,0.89999999019587
6.51,-0.014926317951045319,-0.00020339034294244816,0.1,11.209733442041157,0.899999991176283
6.5200000000000005,-0.01575053487578845,-0.0002111528180520185,0.1,11.209733453129367,0.8999999920586547
6.53,-0.016525191398802742,-0.00023064821453135835,0.1,11.209733463108755,0.8999999928527891
6.54,-0.017289160720027716,-0.0003023544664133443,0.1,11.209733472090205,0.8999999935675103
6.55,-0.017855443211075562,-0.00023608929456740187,0.1,11.20973348017351,0.8999999942107592
6.5600000000000005,-0.01834770803357186,-0.00017342557217522582,0.1,11.209733487448485,0.8999999947896833
6.57,-0.0187663502786668,-0.00011646782847121422,0.1,11.209733493995962,0.899999995310715
6.58,-0.019111693554551057,-6.669831158619019e-05,0.1,11.209733499888692,0.8999999957796435
6.59,-0.01937133730719373,-1.2390042009460731e-05,0.1,11.209733505192148,0.8999999962016791
6.6000000000000005,-0.019561464462303134,2.860700033332847e-05,0.1,11.209733509965258,0.8999999965815111
6.61,-0.01970285902430188,3.6171350183850914e-05,0.1,11.209733514261057,0.89999999692336
6.62,-0.01979367136914453,1.5394446395093648e-05,0.1,11.209733518127276,0.899999997231024
6.63,-0.019807888282729686,-4.731083290271787e-06,0.1,11.209733521606875,0.8999999975079216
6.640000000000001,-0.01977106380940934,-4.973303018628306e-05,0.1,11.209733524738514,0.8999999977571296
6.65,-0.019691865418341146,-0.00012509132780655856,0.1,11.209733527556988,0.8999999979814166
6.66,-0.01952968434564002,-0.0001861114506207881,0.1,11.209733530093615,0.8999999981832749
6.67,-0.01930331421145479,-0.00025224448245778606,0.1,11.209733532376578,0.8999999983649474
6.68,-0.018925764368015817,-0.0002347025738849582,0.1,11.209733534431246,0.8999999985284526
6.69,-0.01860642464191971,-0.00035076653022608095,0.1,11.209733536280448,0.8999999986756074
6.7,-0.01815937369273981,-0.0003977438490191134,0.1,11.209733537944729,0.8999999988080467
6.71,-0.01757877520107665,-0.00037553366883068387,0.1,11.209733539442581,0.899999998927242
6.72,-0.017033028596689436,-0.0004580223649606432,0.1,11.209733540790648,0.8999999990345178
6.73,-0.01643771841700992,-0.0005465079892404431,0.1,11.209733542003908,0.899999999131066
6.74,-0.01579668207959692,-0.0006414006414277072,0.1,11.209733543095844,0.8999999992179594
6.75,-0.015164299562067062,-0.0007934046239981749,0.1,11.209733544078585,0.8999999992961635
6.76,-0.014511574006355393,-0.0009639759596341916,0.1,11.209733544963052,0.8999999993665472
6.7700000000000005,-0.013857740570600784,-0.0011669792994281239,0.1,11.209733545759073,0.8999999994298925
6.78,-0.013062239279180847,-0.0012548029306178885,0.1,11.209733546475492,0.8999999994869033
6.79,-0.0121691819156838,-0.0012809562600607017,0.1,11.209733547120269,0.899999999538213
6.8,-0.011165397850243468,-0.0012355169502632133,0.1,11.209733547700568,0.8999999995843917
6.8100000000000005,-0.010082454741761344,-0.0011542554767158353,0.1,11.209733548222836,0.8999999996259525
6.82,-0.009017243229071334,-0.0011340802298920782,0.1,11.209733548692878,0.8999999996633572
6.83,-0.007943724291824269,-0.0011379355937497007,0.1,11.209733549115915,0.8999999996970215
6.84,-0.006815449578960403,-0.0011123938085085753,0.1,11.209733549496649,0.8999999997273194
6.8500000000000005,-0.005722503214790035,-0.0011464555668354104,0.1,11.20973354983931,0.8999999997545874
6.86,-0.004572408338309642,-0.001136489084381129,0.1,11.209733550147705,0.8999999997791287
6.87,-0.003417428682029892,-0.001135179375377084,0.1,11.20973355042526,0.8999999998012159
6.88,-0.002268853578119673,-0.0011482773228054667,0.1,11.209733550675061,0.8999999998210944
6.890000000000001,-0.0010769219759991754,-0.001119812711701355,0.1,11.20973355089988,0.8999999998389849
6.9,0.00014028237764308438,-0.0010679333633080523,0.1,11.209733551102218,0.8999999998550864
6.91,0.0013376674060120353,-0.0010357537073480986,0.1,11.209733551284321,0.8999999998695778
6.92,0.002586540640273802,-0.0009451580028273811,0.1,11.209733551448215,0.89999999988262
6.93,0.0037699005817665747,-0.0009151302632433706,0.1,11.209733551595718,0.899999999894358
6.94,0.004967990972715679,-0.0008540890111812346,0.1,11.209733551728473,0.8999999999049222
6.95,0.006174925493944699,-0.0007669244909201483,0.1,11.20973355184795,0.8999999999144299
6.96,0.007340798129954216,-0.0007020676710857752,0.1,11.20973355195548,0.8999999999229868
6.97,0.008492831235027467,-0.0006254676815823341,0.1,11.209733552052258,0.8999999999306882
6.98,0.009547628274362405,-0.0006176173781788103,0.1,11.209733552139358,0.8999999999376195
6.99,0.01060987934200371,-0.0005620153165353756,0.1,11.209733552217749,0.8999999999438576
7.0,0.011619936927015675,-0.0005197280591989191,0.1,11.209733552288299,0.8999999999494718
7.01,0.012556974631162576,-0.0005063077248835894,0.1,11.209733552351794,0.8999999999545246
7.0200000000000005,0.013495952810063537,-0.0004399559105493948,0.1,11.20973355240894,0.8999999999590721
7.03,0.014345494940158021,-0.0004145886178343414,0.1,11.20973355246037,0.8999999999631648
7.04,0.015067130719305356,-0.0004608766328941352,0.1,11.209733552506659,0.8999999999668483
7.05,0.015650730756133734,-0.0005779415874423496,0.1,11.209733552548318,0.8999999999701634
7.0600000000000005,0.01620226108203216,-0.000649184688046426,0.1,11.209733552585812,0.8999999999731471
7.07,0.016625254447066747,-0.0007738289730006656,0.1,11.209733552619555,0.8999999999758324
7.08,0.01706993065405152,-0.0007935816580037095,0.1,11.209733552649926,0.8999999999782491
7.09,0.01734267632935131,-0.0009120639025478127,0.1,11.209733552677259,0.8999999999804241
7.1000000000000005,0.01763150593553957,-0.0009287226185495511,0.1,11.209733552701858,0.8999999999823817
7.11,0.01786099119005008,-0.0009292799548606857,0.1,11.209733552723998,0.8999999999841436
7.12,0.018014898936809704,-0.0009309412633006232,0.1,11.209733552743923,0.8999999999857292
7.13,0.018070286851149354,-0.0009559854277271906,0.1,11.209733552761858,0.8999999999871564
7.140000000000001,0.018074237550238247,-0.0009544662789750407,0.1,11.209733552777998,0.8999999999884407
7.15,0.018004948333717945,-0.0009512325951852066,0.1,11.209733552792523,0.8999999999895966
7.16,0.017919812813588648,-0.000889444222551957,0.1,11.209733552805597,0.8999999999906371
7.17,0.017769729226047908,-0.0008254211827516789,0.1,11.209733552817363,0.8999999999915733
7.18,0.017557158731057572,-0.0007578652578769242,0.1,11.209733552827952,0.899999999992416
7.19,0.017257307311518467,-0.0007131384066015221,0.1,11.209733552837482,0.8999999999931744
7.2,0.016886779343735763,-0.000673501966635447,0.1,11.20973355284606,0.899999999993857
7.21,0.01646534565967298,-0.0006202993347851498,0.1,11.20973355285378,0.8999999999944713
7.22,0.01589382241046616,-0.0006561733548552267,0.1,11.209733552860728,0.8999999999950242
7.23,0.015192715117558275,-0.0007528089213735788,0.1,11.20973355286698,0.8999999999955218
7.24,0.014469493701448934,-0.0007983800876028333,0.1,11.209733552872608,0.8999999999959696
7.25,0.013698415507175156,-0.0008271021261976843,0.1,11.209733552877672,0.8999999999963726
7.26,0.012864830047486992,-0.0008585096772601872,0.1,11.20973355288223,0.8999999999967353
7.2700000000000005,0.01198221155660941,-0.0008820541609731386,0.1,11.209733552886334,0.8999999999970619
7.28,0.011070550894325229,-0.0008820745307920123,0.1,11.209733552890025,0.8999999999973556
7.29,0.010089109125556217,-0.0009055982901856367,0.1,11.209733552893349,0.8999999999976201
7.3,0.009029903355954395,-0.0009618016525921593,0.1,11.20973355289634,0.8999999999978582
7.3100000000000005,0.007945900425315722,-0.0009980592609784905,0.1,11.209733552899031,0.8999999999980723
7.32,0.006782693701203612,-0.0010751946893145443,0.1,11.209733552901454,0.8999999999982651
7.33,0.005614285820159481,-0.0011189489699501012,0.1,11.209733552903634,0.8999999999984386
7.34,0.004339752854768655,-0.0012384665047683126,0.1,11.209733552905597,0.8999999999985948
7.3500000000000005,0.003100819546659476,-0.0012881198731968734,0.1,11.209733552907363,0.8999999999987353
7.36,0.0018745135010811802,-0.0013034424104076139,0.1,11.209733552908952,0.8999999999988618
7.37,0.0006548349655840877,-0.00129908473839045,0.1,11.209733552910382,0.8999999999989756
7.38,-0.0005170745270035584,-0.0012409567772896988,0.1,11.20973355291167,0.8999999999990781
7.390000000000001,-0.0016024970594645258,-0.0011012301104977747,0.1,11.209733552912828,0.8999999999991702
7.4,-0.002629789261329796,-0.000922240171953406,0.1,11.209733552913871,0.8999999999992532
7.41,-0.00373771589069276,-0.0008518963718475246,0.1,11.209733552914809,0.8999999999993279
7.42,-0.004893757530881225,-0.0008501239643690557,0.1,11.209733552915655,0.8999999999993952
7.43,-0.006060564277968425,-0.0008764367854505741,0.1,11.209733552916415,0.8999999999994557
7.44,-0.007200973517049628,-0.0008950091103249915,0.1,11.209733552917099,0.8999999999995101
7.45,-0.008285931091901894,-0.0008820646493763625,0.1,11.209733552917715,0.8999999999995592
7.46,-0.009373379355048277,-0.0009033891114703461,0.1,11.20973355291827,0.8999999999996032
7.47,-0.010413397213253394,-0.0009093970582358675,0.1,11.209733552918768,0.899999999999643
7.48,-0.011449033755831485,-0.0009489045131645523,0.1,11.209733552919218,0.8999999999996787
7.49,-0.012469011578438684,-0.0010107735454931235,0.1,11.209733552919621,0.8999999999997108
7.5,-0.013509076793444971,-0.0011319880359427332,0.1,11.209733552919985,0.8999999999997398
7.51,-0.014540931908031702,-0.0012811862431598988,0.1,11.209733552920312,0.8999999999997658
7.5200000000000005,-0.015581934099562482,-0.0014760368404022428,0.1,11.209733552920607,0.8999999999997892
7.53,-0.016609173941403987,-0.0016918168570405879,0.1,11.209733552920872,0.8999999999998103
7.54,-0.017517134063081044,-0.0018238316136670611,0.1,11.20973355292111,0.8999999999998293
7.55,-0.01840250129570064,-0.001981185598901702,0.1,11.209733552921325,0.8999999999998464
7.5600000000000005,-0.019082713894734104,-0.001981302757187014,0.1,11.209733552921518,0.8999999999998618
7.57,-0.01966224485130841,-0.0019489189003734882,0.1,11.209733552921692,0.8999999999998756
7.58,-0.020154331039413494,-0.0019032617418723913,0.1,11.209733552921849,0.899999999999888
7.59,-0.020609276920608488,-0.001898172399169061,0.1,11.209733552921989,0.8999999999998992
7.6000000000000005,-0.020947390197872274,-0.0018511494693286767,0.1,11.209733552922115,0.8999999999999092
7.61,-0.021231250271375384,-0.0018309185536940819,0.1,11.209733552922229,0.8999999999999183
7.62,-0.021424908377625125,-0.001799647033254578,0.1,11.209733552922332,0.8999999999999265
7.63,-0.021405786450848476,-0.0016368032898293632,0.1,11.209733552922424,0.8999999999999339
7.640000000000001,-0.021306979983319208,-0.0014907178944981705,0.1,11.209733552922508,0.8999999999999405
7.65,-0.02106669207057627,-0.0012978055834674568,0.1,11.209733552922582,0.8999999999999464
7.66,-0.020778635300291906,-0.001156746430982057,0.1,11.20973355292265,0.8999999999999518
7.67,-0.02041058524713932,-0.0010288234654531492,0.1,11.20973355292271,0.8999999999999566
7.68,-0.019873785451464523,-0.0008227665824557504,0.1,11.209733552922765,0.8999999999999609
7.69,-0.019290412248331557,-0.0006681143845088938,0.1,11.209733552922815,0.8999999999999649
7.7,-0.01854084449545189,-0.00043769290031580715,0.1,11.20973355292286,0.8999999999999685
7.71,-0.017683442393379437,-0.00019621593295076215,0.1,11.209733552922899,0.8999999999999716
7.72,-0.01678520959985493,-9.398076526929928e-06,0.1,11.209733552922934,0.8999999999999744
7.73,-0.015789989300755196,0.00018794866717784155,0.1,11.209733552922966,0.8999999999999769
7.74,-0.01468480012031487,0.00041086175087846715,0.1,11.209733552922994,0.8999999999999793
7.75,-0.013491652363785495,0.0006380324396909237,0.1,11.209733552923021,0.8999999999999814
7.76,-0.012324946082388138,0.0007584806417839042,0.1,11.209733552923044,0.8999999999999831
7.7700000000000005,-0.01114710642922425,0.0008259552528075223,0.1,11.209733552923066,0.8999999999999849
7.78,-0.009938813535221788,0.0008701619926916378,0.1,11.209733552923085,0.8999999999999865
7.79,-0.008696213742444798,0.0009022121347743318,0.1,11.209733552923103,0.8999999999999878
7.8,-0.007389491668812953,0.0009581093053192397,0.1,11.209733552923119,0.8999999999999891
7.8100000000000005,-0.006046018723409545,0.0010127872409319567,0.1,11.209733552923133,0.8999999999999903
7.82,-0.004746787743686393,0.000990515706014944,0.1,11.209733552923145,0.8999999999999913
7.83,-0.0034111065355102166,0.0009858625156369163,0.1,11.209733552923156,0.899999999999992
7.84,-0.002032765212447843,0.0010083728467472654,0.1,11.209733552923167,0.8999999999999929
7.8500000000000005,-0.0006197876729171167,0.001052345945349227,0.1,11.209733552923176,0.8999999999999937
7.86,0.0008482627490095556,0.0011412303446725986,0.1,11.209733552923183,0.8999999999999942
7.87,0.002353192421137384,0.0012572528661768509,0.1,11.20973355292319,0.8999999999999948
7.88,0.003870286136244,0.0013781491182304907,0.1,11.209733552923197,0.8999999999999954
7.890000000000001,0.005367075194829077,0.0014764233260874029,0.1,11.209733552923202,0.8999999999999958
7.9,0.0067581310540942244,0.0014747062505458435,0.1,11.209733552923208,0.8999999999999961
7.91,0.008142596736458885,0.0014888423757092857,0.1,11.209733552923213,0.8999999999999966
7.92,0.009503916654064757,0.001505886413034659,0.1,11.209733552923216,0.8999999999999969
7.930000000000001,0.010839934234558174,0.0015286367557437893,0.1,11.20973355292322,0.8999999999999971
7.94,0.012067984023628516,0.0014789418504982622,0.1,11.209733552923224,0.8999999999999975
7.95,0.013193110444596623,0.0013749758512063158,0.1,11.209733552923227,0.8999999999999977
7.96,0.014317685069447186,0.0013299975850015848,0.1,11.20973355292323,0.899999999999998
